	Time	VacSampleX	VacSampleY	Energy	Pilatus_Tiff	Pilatus_Trigger	Pilatus_filename	PilatusAcqTime	Keysight1	Keysight2	Keysight3	Keysight4	Keysight1:StandardDeviation	Keysight2:StandardDeviation	Keysight3:StandardDeviation	Keysight4:StandardDeviation	PilatusPos	SampleName	SampleThickness	Empty_Index	Background_Index	Reference_Index	MaskFile	BackGround_SubtractionFactor	x_Center	y_Center	SampleToDet_Distance
10	964.988	88.15999999999991	-9.999999999584994e-07	8003.995109	399.0	400.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00399.tif	600.0	1.2502117936772046e-06	5.909272545757071e-10	5.441887770382695e-13	1.5181605823627292e-07	1.605082754053523e-09	2.912400894937749e-11	2.6049597086011477e-14	1.9133429724669226e-10	3012.875	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
11	1569.1129999999998	83.09999999999991	4.163336342344337e-17	8003.995109	400.0	401.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00400.tif	600.0	9.730317420965056e-07	5.967091514143092e-10	5.493260648918471e-13	1.5183289467554096e-07	1.2914059734936718e-09	2.6291738419359654e-11	2.0618967518059242e-14	1.9129919412192525e-10	3012.875	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
12	2476.64	73.02999999999993	4.163336342344337e-17	8003.995109	402.0	403.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00402.tif	300.0	1.0136617574750826e-06	5.671908637873754e-10	5.629521794019935e-13	1.5190149734219266e-07	3.648343234627504e-09	2.817082107284146e-11	2.4789848953440075e-14	5.398928296673829e-10	3012.875	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
13	4411.83	53.26999999999987	1.0000000000417659e-06	8003.995109	406.0	407.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00406.tif	600.0	1.0052838116666666e-06	5.489035833333337e-10	5.405173366666671e-13	1.5200470233333348e-07	1.2269833861603174e-09	2.8385238492336717e-11	3.6374919679078596e-14	1.8153481670841672e-10	3012.875	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
14	37.239000000000004	132.99999999999991	5.00000000004143e-06	8238.985877	414.0	415.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00414.tif	600.0	1.5516609550748752e-06	5.795604492512483e-10	5.400212146422631e-13	1.2920563643926806e-07	1.8427976013781525e-09	3.010875945575487e-11	2.305687610870531e-14	1.54995756242806e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
15	642.357	122.99999999999987	-3.999999999958464e-06	8238.985877	415.0	416.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00415.tif	300.0	1.4894951594684372e-06	5.745574418604653e-10	5.037227774086387e-13	1.2915790099667784e-07	1.839686988181642e-09	2.695239483052993e-11	2.1977436338366543e-14	1.598255685604432e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
16	947.3589999999999	112.99999999999987	4.163336342344337e-17	8238.985877	416.0	417.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00416.tif	10.0	1.0895665454545456e-06	5.725218181818183e-10	5.188974545454546e-13	1.2899133636363632e-07	3.722559236967472e-10	1.1921998002165427e-11	1.7984525428065256e-14	3.163634848483563e-11	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
17	966.075	88.15999999999991	4.163336342344337e-17	8238.985877	417.0	418.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00417.tif	600.0	1.1726905923460907e-06	5.703487021630612e-10	5.240015873544089e-13	1.2910542329450914e-07	1.6583933375029581e-09	3.8825096213396283e-11	1.994968499883581e-14	1.7992340423022842e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
18	1570.114	83.09999999999991	1.0000000000417659e-06	8238.985877	418.0	419.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00418.tif	600.0	9.307974742096499e-07	5.409963560732109e-10	5.409257404326116e-13	1.288395632279534e-07	1.0722255016631675e-09	2.615372095004844e-11	2.2200721720532095e-14	1.5171913072810471e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
19	2477.709	73.02999999999993	4.163336342344337e-17	8238.985877	420.0	421.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00420.tif	300.0	9.64576920265781e-07	5.373506976744186e-10	5.282012059800666e-13	1.2916232026578078e-07	3.186830304072468e-09	3.1682057317114964e-11	2.1605770700997925e-14	4.271510258537707e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
20	4412.9	53.26999999999987	4.163336342344337e-17	8238.985877	424.0	425.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00424.tif	600.0	9.565662733333314e-07	5.226656833333332e-10	5.134258633333328e-13	1.2900108933333352e-07	1.337501750843892e-09	3.221025265076485e-11	2.046217287776285e-14	1.811185232161211e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
21	34.676	132.99999999999991	-1.9999999999581984e-06	8303.985331	432.0	433.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00432.tif	600.0	1.5080566173044936e-06	5.312416805324466e-10	5.369442212978369e-13	1.233973748752079e-07	4.994127914191139e-09	3.32659431852522e-11	2.136524941182012e-14	4.088011430810388e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
22	639.861	122.99999999999987	-9.999999999584994e-07	8303.985331	433.0	434.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00433.tif	300.0	1.4493858637873761e-06	5.371647176079735e-10	5.176927740863785e-13	1.233699564784053e-07	4.7514903947480754e-09	2.1977379818121838e-11	1.9146011316428134e-14	4.0248999068244885e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
23	944.863	112.99999999999987	4.163336342344337e-17	8303.985331	434.0	435.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00434.tif	10.0	1.0691839090909091e-06	5.578336363636363e-10	5.544324545454545e-13	1.2342067272727274e-07	1.6053937494926542e-10	1.805814678904081e-11	9.90948032304053e-15	2.741189854457637e-11	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
24	963.561	88.15999999999991	1.0000000000417659e-06	8303.985331	435.0	436.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00435.tif	600.0	1.147865198003328e-06	5.477330782029953e-10	5.641877354409319e-13	1.2337916372712142e-07	4.331904149723854e-09	3.525329897577727e-11	1.9201288766422938e-14	4.6222765752613454e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
25	1567.6170000000002	83.09999999999991	-9.999999999584994e-07	8303.985331	436.0	437.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00436.tif	600.0	9.182675690515804e-07	5.363513643926782e-10	5.49259936772047e-13	1.2342166206322786e-07	3.0580235935934155e-09	2.6701734865023284e-11	2.2628035254067682e-14	4.091395013012881e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
26	2475.281	73.02999999999993	-9.999999999584994e-07	8303.985331	438.0	439.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00438.tif	300.0	9.476037707641199e-07	5.424735548172758e-10	5.534980299003323e-13	1.2343385813953487e-07	1.1756832696818226e-09	2.988777276726752e-11	2.448842795000187e-14	1.559489909400181e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
27	4410.404	53.26999999999987	-4.999999999958597e-06	8303.985331	442.0	443.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00442.tif	600.0	9.404777166666664e-07	5.682610666666666e-10	5.509351466666665e-13	1.2332944033333334e-07	3.1701046774250043e-09	2.459868757840259e-11	2.3756722101547882e-14	3.9878559555889823e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
28	34.665	132.99999999999991	-7.999999999958561e-06	8323.985784	450.0	451.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00450.tif	600.0	1.492457627287853e-06	5.152178702163061e-10	5.416955074875207e-13	1.2133735341098148e-07	4.414525681299249e-09	3.372378148710187e-11	2.4846454317072333e-14	3.523004437869437e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
29	639.8340000000001	122.99999999999987	1.0000000000417659e-06	8323.985784	451.0	452.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00451.tif	300.0	1.4300008305647845e-06	5.023947176079734e-10	5.443311428571429e-13	1.2093468936877062e-07	1.89852279800083e-09	2.3243129458042448e-11	2.0738359941491427e-14	1.5984499164273074e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
30	944.87	112.99999999999987	4.163336342344337e-17	8323.985784	452.0	453.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00452.tif	10.0	1.0569649090909092e-06	4.938209090909089e-10	5.656901818181817e-13	1.2105476363636366e-07	2.95110302953193e-10	2.1252023176415694e-11	6.0534516404805325e-15	3.482341949686312e-11	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
31	963.586	88.15999999999991	4.163336342344337e-17	8323.985784	453.0	454.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00453.tif	600.0	1.1336895407653908e-06	5.078850083194679e-10	5.490986106489187e-13	1.2088605207986686e-07	1.3701880754427633e-09	2.866270228668187e-11	1.8993004145513433e-14	1.4610119016111746e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
32	1567.642	83.09999999999991	4.163336342344337e-17	8323.985784	454.0	455.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00454.tif	600.0	9.067951846921795e-07	5.187654409317804e-10	5.382802878535783e-13	1.207873895174709e-07	1.0699368801473305e-09	2.8513824474809637e-11	2.2195827570709468e-14	1.4107130492507743e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
33	2475.306	73.02999999999993	4.163336342344337e-17	8323.985784	456.0	457.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00456.tif	300.0	9.348997043189365e-07	5.393284053156165e-10	5.403830000000002e-13	1.2059141395348843e-07	1.2266916274874528e-09	2.754617772847105e-11	2.6141036558254483e-14	1.5930390706022565e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
34	4410.428	53.26999999999987	4.163336342344337e-17	8323.985784	460.0	461.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00460.tif	600.0	9.264093000000005e-07	5.568947833333343e-10	5.457141100000001e-13	1.2041212016666675e-07	1.211143192630533e-09	3.0219515606511545e-11	2.4379461639207613e-14	1.5515185090110287e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
35	36.312	132.99999999999991	7.000000000041694e-06	8329.990438	468.0	469.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00468.tif	600.0	1.4725274249999995e-06	5.175737333333335e-10	4.734058250000006e-13	1.1965409550000002e-07	1.923761821783952e-09	3.2438820388168555e-11	1.8537935365903862e-14	1.5773223108892048e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
36	641.22	122.99999999999987	4.163336342344337e-17	8329.990438	469.0	470.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00469.tif	300.0	1.4153665700000003e-06	4.870272333333333e-10	4.952541033333333e-13	1.19630429e-07	1.913777136501144e-09	3.0254397806506426e-11	2.0259049877832268e-14	1.628700680169751e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
37	946.118	112.99999999999987	1.0000000000417659e-06	8329.990438	470.0	471.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00470.tif	10.0	1.0451126363636362e-06	4.937018181818181e-10	5.05875090909091e-13	1.1953182727272727e-07	6.334243873939847e-10	1.5142463351900064e-11	1.3447655003416369e-14	6.972077295768857e-11	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
38	964.834	88.15999999999991	4.163336342344337e-17	8329.990438	471.0	472.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00471.tif	600.0	1.1233476300000003e-06	5.020541333333335e-10	5.153556999999999e-13	1.1965916550000004e-07	1.5703725182824925e-09	2.8063294063688722e-11	3.014038107066881e-14	1.646983025956349e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
39	1568.494	83.09999999999991	4.163336342344337e-17	8329.990438	472.0	473.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00472.tif	600.0	8.985627437604002e-07	5.483928618968386e-10	5.031750083194681e-13	1.195536985024958e-07	1.2094991818513074e-09	2.694776949574668e-11	1.8110171133691532e-14	1.6393577313819297e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
40	2476.022	73.02999999999993	1.0000000000417659e-06	8329.990438	474.0	475.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00474.tif	300.0	9.278846644518269e-07	5.584008637873762e-10	5.006739468438537e-13	1.1953624651162795e-07	1.2003872473910547e-09	2.3462760250761637e-11	2.63885295876289e-14	1.5579114147726863e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
41	4411.195	53.26999999999987	-3.999999999958464e-06	8329.990438	478.0	479.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00478.tif	600.0	9.198239251247929e-07	5.694808153078199e-10	4.871725757071544e-13	1.193690841930117e-07	1.1154045690768743e-09	3.710123212016211e-11	2.7302314913721302e-14	1.4545789356277858e-10	3012.8759999999997	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
42	35.471	132.99999999999991	-4.999999999958597e-06	8973.015959	486.0	487.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00486.tif	600.0	1.076346025000001e-06	5.288683166666667e-10	5.56087275000001e-13	7.353060700000003e-08	2.017369927260394e-09	2.8433609947104962e-11	2.4644956247410254e-14	1.3716957974351856e-10	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
43	640.387	122.99999999999987	1.0000000000417659e-06	8973.015959	487.0	488.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00487.tif	300.0	1.0447968571428564e-06	5.670470764119603e-10	5.489751926910293e-13	7.365073787375431e-08	1.2677860424867878e-09	3.0898111464793574e-11	2.4975244797787544e-14	8.900549474149409e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
44	945.3539999999999	112.99999999999987	1.0000000000417659e-06	8973.015959	488.0	489.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00488.tif	10.0	8.144259090909091e-07	5.857754545454545e-10	5.207034545454545e-13	7.357467272727273e-08	1.7604570687490432e-10	1.8851745470187265e-11	1.1506464872962804e-14	2.026080407629793e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
45	964.053	88.15999999999991	2.000000000041465e-06	8973.015959	489.0	490.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00489.tif	600.0	8.686970066555744e-07	5.626078202995013e-10	5.601597104825289e-13	7.363838435940106e-08	1.3545806841806972e-09	3.718226418703325e-11	1.7408016265197415e-14	1.121699213469328e-10	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
46	1568.109	83.09999999999991	2.000000000041465e-06	8973.015959	490.0	491.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00490.tif	600.0	7.280245257903499e-07	5.325460565723785e-10	5.787038485856907e-13	7.372634908485862e-08	9.487067178095045e-10	2.671874661338241e-11	2.5231076111323018e-14	9.613657162248788e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
47	2475.7039999999997	73.02999999999993	-2.999999999958331e-06	8973.015959	492.0	493.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00492.tif	300.0	7.366703588039865e-07	5.34969468438538e-10	5.998769069767442e-13	7.363985016611304e-08	9.263862319953768e-10	2.206662927853961e-11	2.5187661881921276e-14	9.451910269872238e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
48	4410.998	53.26999999999987	-1.9999999999581984e-06	8973.015959	496.0	497.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00496.tif	600.0	7.384293049999998e-07	5.656264166666663e-10	5.905055616666667e-13	7.370035666666666e-08	8.398210410219703e-10	3.700671109546508e-11	1.9822581875558287e-14	8.482323693877186e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
49	33.843	132.99999999999991	-1.9999999999581984e-06	9999.991504	504.0	505.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00504.tif	600.0	5.33746981666667e-07	5.32907083333333e-10	6.09354096666667e-13	2.9769748666666652e-08	8.508196213324383e-10	3.217508099531094e-11	2.3193944983273902e-14	4.957369278743266e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
50	638.754	122.99999999999987	4.163336342344337e-17	9999.991504	505.0	506.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00505.tif	300.0	5.201985633333331e-07	5.626600999999999e-10	5.949074000000003e-13	2.9681915e-08	6.319771909559137e-10	2.4956161543527104e-11	2.0859320255104637e-14	3.658569006307666e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
51	943.6510000000001	112.99999999999987	4.163336342344337e-17	9999.991504	506.0	507.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00506.tif	10.0	4.326929090909091e-07	5.738918181818181e-10	5.51677e-13	2.966488181818182e-08	1.1644780336739744e-10	1.9806721999453568e-11	1.0825338387320728e-14	1.3766249901974341e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
52	962.4019999999999	88.15999999999991	-9.999999999584994e-07	9999.991504	507.0	508.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00507.tif	600.0	4.5647474209650575e-07	5.562347920133107e-10	5.660443211314484e-13	2.974893577371049e-08	5.807432350373366e-10	2.7790812222717354e-11	2.1949388372079474e-14	3.9478754642322645e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
53	1566.441	83.09999999999991	4.163336342344337e-17	9999.991504	508.0	509.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00508.tif	600.0	3.981410881863563e-07	5.696782695507487e-10	5.512267670549081e-13	2.9527867554076566e-08	6.048864939338284e-10	2.486254981561395e-11	2.5322811644818844e-14	4.629690157567303e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
54	2474.036	73.02999999999993	1.0000000000417659e-06	9999.991504	510.0	511.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00510.tif	300.0	4.003689401993357e-07	5.396850830564783e-10	5.46645285714286e-13	2.9554988039867116e-08	4.257161688402303e-10	2.5440995140581236e-11	2.4060773608055327e-14	3.396822519863664e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
55	4409.262	53.26999999999987	-2.999999999958331e-06	9999.991504	514.0	515.0	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00514.tif	600.0	4.012921633333337e-07	5.88224183333333e-10	5.586312599999997e-13	2.9501022166666687e-08	9.857518185299074e-10	2.7286315918308066e-11	1.899662499791101e-14	7.357292720832559e-11	3012.877	NaN	NaN	NaN	NaN	NaN	NaN	1.0	457.0	557.0	0.802
