	Time	VacSampleX	VacSampleY	Energy	Pilatus_Tiff	Pilatus_Trigger	Pilatus_filename	PilatusAcqTime	Keysight1	Keysight2	Keysight3	Keysight4	Keysight1:StandardDeviation	Keysight2:StandardDeviation	Keysight3:StandardDeviation	Keysight4:StandardDeviation	PilatusPos	SampleName	SampleThickness	Empty_Index	Background_Index	Reference_Index	MaskFile	BackGround_SubtractionFactor	x_Center	y_Center	SampleToDet_Distance
10	964.988	88.1599999999999	-9.99999999958499E-7	8003.995109	399	400	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00399.tif	600	1.2502117936772E-6	5.90927254575707E-10	5.44188777038269E-13	1.51816058236273E-7	1.60508275405352E-9	2.91240089493775E-11	2.60495970860115E-14	1.91334297246692E-10	3012.875	Empty Cap	0.1069038	7	7	8	mask.edf	1	456.736	556.579	0.80169
11	1569.113	83.0999999999999	4.16333634234434E-17	8003.995109	400	401	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00400.tif	600	9.73031742096506E-7	5.96709151414309E-10	5.49326064891847E-13	1.51832894675541E-7	1.29140597349367E-9	2.62917384193597E-11	2.06189675180592E-14	1.91299194121925E-10	3012.875	Hexane Cap	0.09617711	7	7	8	mask.edf	1	456.736	556.579	0.80169
12	2476.64	73.0299999999999	4.16333634234434E-17	8003.995109	402	403	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00402.tif	300	1.01366175747508E-6	5.67190863787375E-10	5.62952179401993E-13	1.51901497342193E-7	3.6483432346275E-9	2.81708210728415E-11	2.47898489534401E-14	5.39892829667383E-10	3012.875	214neu	0.1043762	7	10	8	mask.edf	1	456.736	556.579	0.80169
13	4411.83	53.2699999999999	1.00000000004177E-6	8003.995109	406	407	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00406.tif	600	1.00528381166667E-6	5.48903583333334E-10	5.40517336666667E-13	1.52004702333333E-7	1.22698338616032E-9	2.83852384923367E-11	3.63749196790786E-14	1.81534816708417E-10	3012.875	207	0.09635023	7	10	8	mask.edf	1	456.736	556.579	0.80169
14	37.239	133	5.00000000004143E-6	8238.985877	414	415	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00414.tif	600	1.55166095507488E-6	5.79560449251248E-10	5.40021214642263E-13	1.29205636439268E-7	1.84279760137815E-9	3.01087594557549E-11	2.30568761087053E-14	1.54995756242806E-10	3012.876	Empty	1	14	14	15	mask.edf	1	456.736	556.579	0.80169
15	642.357	123	-3.99999999995846E-6	8238.985877	415	416	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00415.tif	300	1.48949515946844E-6	5.74557441860465E-10	5.03722777408639E-13	1.29157900996678E-7	1.83968698818164E-9	2.69523948305299E-11	2.19774363383665E-14	1.59825568560443E-10	3012.876	GC	0.0054	14	14	15	mask.edf	1	456.736	556.579	0.80169
16	947.359	113	4.16333634234434E-17	8238.985877	416	417	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00416.tif	10	1.08956654545455E-6	5.72521818181818E-10	5.18897454545455E-13	1.28991336363636E-7	3.72255923696747E-10	1.19219980021654E-11	1.79845254280653E-14	3.16363484848356E-11	3012.876	AgBeh	0.02	14	14	15	mask.edf	1	456.736	556.579	0.80169
17	966.075	88.1599999999999	4.16333634234434E-17	8238.985877	417	418	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00417.tif	600	1.17269059234609E-6	5.70348702163061E-10	5.24001587354409E-13	1.29105423294509E-7	1.65839333750296E-9	3.88250962133963E-11	1.99496849988358E-14	1.79923404230228E-10	3012.876	Empty Cap	0.1069038	14	14	15	mask.edf	1	456.736	556.579	0.80169
18	1570.114	83.0999999999999	1.00000000004177E-6	8238.985877	418	419	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00418.tif	600	9.3079747420965E-7	5.40996356073211E-10	5.40925740432612E-13	1.28839563227953E-7	1.07222550166317E-9	2.61537209500484E-11	2.22007217205321E-14	1.51719130728105E-10	3012.876	Hexane Cap	0.09617711	14	14	15	mask.edf	1	456.736	556.579	0.80169
19	2477.709	73.0299999999999	4.16333634234434E-17	8238.985877	420	421	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00420.tif	300	9.64576920265781E-7	5.37350697674419E-10	5.28201205980067E-13	1.29162320265781E-7	3.18683030407247E-9	3.1682057317115E-11	2.16057707009979E-14	4.27151025853771E-10	3012.876	214neu	0.1043762	14	17	15	mask.edf	1	456.736	556.579	0.80169
20	4412.9	53.2699999999999	4.16333634234434E-17	8238.985877	424	425	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00424.tif	600	9.56566273333331E-7	5.22665683333333E-10	5.13425863333333E-13	1.29001089333334E-7	1.33750175084389E-9	3.22102526507649E-11	2.04621728777628E-14	1.81118523216121E-10	3012.876	207	0.09635023	14	17	15	mask.edf	1	456.736	556.579	0.80169
21	34.676	133	-1.9999999999582E-6	8303.985331	432	433	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00432.tif	600	1.50805661730449E-6	5.31241680532447E-10	5.36944221297837E-13	1.23397374875208E-7	4.99412791419114E-9	3.32659431852522E-11	2.13652494118201E-14	4.08801143081039E-10	3012.876	Empty	1	21	21	22	mask.edf	1	456.736	556.579	0.80169
22	639.861	123	-9.99999999958499E-7	8303.985331	433	434	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00433.tif	300	1.44938586378738E-6	5.37164717607974E-10	5.17692774086378E-13	1.23369956478405E-7	4.75149039474808E-9	2.19773798181218E-11	1.91460113164281E-14	4.02489990682449E-10	3012.876	GC	0.0054	21	21	22	mask.edf	1	456.736	556.579	0.80169
23	944.863	113	4.16333634234434E-17	8303.985331	434	435	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00434.tif	10	1.06918390909091E-6	5.57833636363636E-10	5.54432454545454E-13	1.23420672727273E-7	1.60539374949265E-10	1.80581467890408E-11	9.90948032304053E-15	2.74118985445764E-11	3012.876	AgBeh	0.02	21	21	22	mask.edf	1	456.736	556.579	0.80169
24	963.561	88.1599999999999	1.00000000004177E-6	8303.985331	435	436	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00435.tif	600	1.14786519800333E-6	5.47733078202995E-10	5.64187735440932E-13	1.23379163727121E-7	4.33190414972385E-9	3.52532989757773E-11	1.92012887664229E-14	4.62227657526135E-10	3012.876	Empty Cap	0.1069038	21	21	22	mask.edf	1	456.736	556.579	0.80169
25	1567.617	83.0999999999999	-9.99999999958499E-7	8303.985331	436	437	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00436.tif	600	9.1826756905158E-7	5.36351364392678E-10	5.49259936772047E-13	1.23421662063228E-7	3.05802359359342E-9	2.67017348650233E-11	2.26280352540677E-14	4.09139501301288E-10	3012.876	Hexane Cap	0.09617711	21	21	22	mask.edf	1	456.736	556.579	0.80169
26	2475.281	73.0299999999999	-9.99999999958499E-7	8303.985331	438	439	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00438.tif	300	9.4760377076412E-7	5.42473554817276E-10	5.53498029900332E-13	1.23433858139535E-7	1.17568326968182E-9	2.98877727672675E-11	2.44884279500019E-14	1.55948990940018E-10	3012.876	214neu	0.1043762	21	24	22	mask.edf	1	456.736	556.579	0.80169
27	4410.404	53.2699999999999	-4.9999999999586E-6	8303.985331	442	443	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00442.tif	600	9.40477716666666E-7	5.68261066666667E-10	5.50935146666667E-13	1.23329440333333E-7	3.170104677425E-9	2.45986875784026E-11	2.37567221015479E-14	3.98785595558898E-10	3012.876	207	0.09635023	21	24	22	mask.edf	1	456.736	556.579	0.80169
28	34.665	133	-7.99999999995856E-6	8323.985784	450	451	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00450.tif	600	1.49245762728785E-6	5.15217870216306E-10	5.41695507487521E-13	1.21337353410981E-7	4.41452568129925E-9	3.37237814871019E-11	2.48464543170723E-14	3.52300443786944E-10	3012.876	Empty	1	28	28	29	mask.edf	1	456.736	556.579	0.80169
29	639.834	123	1.00000000004177E-6	8323.985784	451	452	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00451.tif	300	1.43000083056478E-6	5.02394717607973E-10	5.44331142857143E-13	1.20934689368771E-7	1.89852279800083E-9	2.32431294580425E-11	2.07383599414914E-14	1.59844991642731E-10	3012.876	GC	0.0054	28	28	29	mask.edf	1	456.736	556.579	0.80169
30	944.87	113	4.16333634234434E-17	8323.985784	452	453	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00452.tif	10	1.05696490909091E-6	4.93820909090909E-10	5.65690181818182E-13	1.21054763636364E-7	2.95110302953193E-10	2.12520231764157E-11	6.05345164048053E-15	3.48234194968631E-11	3012.876	AgBeh	0.02	28	28	29	mask.edf	1	456.736	556.579	0.80169
31	963.586	88.1599999999999	4.16333634234434E-17	8323.985784	453	454	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00453.tif	600	1.13368954076539E-6	5.07885008319468E-10	5.49098610648919E-13	1.20886052079867E-7	1.37018807544276E-9	2.86627022866819E-11	1.89930041455134E-14	1.46101190161117E-10	3012.876	Empty Cap	0.1069038	28	28	29	mask.edf	1	456.736	556.579	0.80169
32	1567.642	83.0999999999999	4.16333634234434E-17	8323.985784	454	455	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00454.tif	600	9.0679518469218E-7	5.1876544093178E-10	5.38280287853578E-13	1.20787389517471E-7	1.06993688014733E-9	2.85138244748096E-11	2.21958275707095E-14	1.41071304925077E-10	3012.876	Hexane Cap	0.09617711	28	28	29	mask.edf	1	456.736	556.579	0.80169
33	2475.306	73.0299999999999	4.16333634234434E-17	8323.985784	456	457	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00456.tif	300	9.34899704318937E-7	5.39328405315617E-10	5.40383E-13	1.20591413953488E-7	1.22669162748745E-9	2.75461777284711E-11	2.61410365582545E-14	1.59303907060226E-10	3012.876	214neu	0.1043762	28	31	29	mask.edf	1	456.736	556.579	0.80169
34	4410.428	53.2699999999999	4.16333634234434E-17	8323.985784	460	461	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00460.tif	600	9.264093E-7	5.56894783333334E-10	5.4571411E-13	1.20412120166667E-7	1.21114319263053E-9	3.02195156065115E-11	2.43794616392076E-14	1.55151850901103E-10	3012.876	207	0.09635023	28	31	29	mask.edf	1	456.736	556.579	0.80169
35	36.312	133	7.00000000004169E-6	8329.990438	468	469	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00468.tif	600	1.472527425E-6	5.17573733333334E-10	4.73405825000001E-13	1.196540955E-7	1.92376182178395E-9	3.24388203881686E-11	1.85379353659039E-14	1.5773223108892E-10	3012.876	Empty	1	35	35	36	mask.edf	1	456.736	556.579	0.80169
36	641.22	123	4.16333634234434E-17	8329.990438	469	470	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00469.tif	300	1.41536657E-6	4.87027233333333E-10	4.95254103333333E-13	1.19630429E-7	1.91377713650114E-9	3.02543978065064E-11	2.02590498778323E-14	1.62870068016975E-10	3012.876	GC	0.0054	35	35	36	mask.edf	1	456.736	556.579	0.80169
37	946.118	113	1.00000000004177E-6	8329.990438	470	471	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00470.tif	10	1.04511263636364E-6	4.93701818181818E-10	5.05875090909091E-13	1.19531827272727E-7	6.33424387393985E-10	1.51424633519001E-11	1.34476550034164E-14	6.97207729576886E-11	3012.876	AgBeh	0.02	35	35	36	mask.edf	1	456.736	556.579	0.80169
38	964.834	88.1599999999999	4.16333634234434E-17	8329.990438	471	472	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00471.tif	600	1.12334763E-6	5.02054133333333E-10	5.153557E-13	1.196591655E-7	1.57037251828249E-9	2.80632940636887E-11	3.01403810706688E-14	1.64698302595635E-10	3012.876	Empty Cap	0.1069038	35	35	36	mask.edf	1	456.736	556.579	0.80169
39	1568.494	83.0999999999999	4.16333634234434E-17	8329.990438	472	473	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00472.tif	600	8.985627437604E-7	5.48392861896839E-10	5.03175008319468E-13	1.19553698502496E-7	1.20949918185131E-9	2.69477694957467E-11	1.81101711336915E-14	1.63935773138193E-10	3012.876	Hexane Cap	0.09617711	35	35	36	mask.edf	1	456.736	556.579	0.80169
40	2476.022	73.0299999999999	1.00000000004177E-6	8329.990438	474	475	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00474.tif	300	9.27884664451827E-7	5.58400863787376E-10	5.00673946843854E-13	1.19536246511628E-7	1.20038724739105E-9	2.34627602507616E-11	2.63885295876289E-14	1.55791141477269E-10	3012.876	214neu	0.1043762	35	38	36	mask.edf	1	456.736	556.579	0.80169
41	4411.195	53.2699999999999	-3.99999999995846E-6	8329.990438	478	479	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00478.tif	600	9.19823925124793E-7	5.6948081530782E-10	4.87172575707155E-13	1.19369084193012E-7	1.11540456907687E-9	3.71012321201621E-11	2.73023149137213E-14	1.45457893562779E-10	3012.876	207	0.09635023	35	38	36	mask.edf	1	456.736	556.579	0.80169
42	35.471	133	-4.9999999999586E-6	8973.015959	486	487	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00486.tif	600	1.076346025E-6	5.28868316666667E-10	5.56087275000001E-13	7.3530607E-8	2.01736992726039E-9	2.8433609947105E-11	2.46449562474103E-14	1.37169579743519E-10	3012.877	Empty	1	42	42	43	mask.edf	1	456.736	556.579	0.80169
43	640.387	123	1.00000000004177E-6	8973.015959	487	488	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00487.tif	300	1.04479685714286E-6	5.6704707641196E-10	5.48975192691029E-13	7.36507378737543E-8	1.26778604248679E-9	3.08981114647936E-11	2.49752447977875E-14	8.90054947414941E-11	3012.877	GC	0.0054	42	42	43	mask.edf	1	456.736	556.579	0.80169
44	945.354	113	1.00000000004177E-6	8973.015959	488	489	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00488.tif	10	8.14425909090909E-7	5.85775454545455E-10	5.20703454545454E-13	7.35746727272727E-8	1.76045706874904E-10	1.88517454701873E-11	1.15064648729628E-14	2.02608040762979E-11	3012.877	AgBeh	0.02	42	42	43	mask.edf	1	456.736	556.579	0.80169
45	964.053	88.1599999999999	2.00000000004147E-6	8973.015959	489	490	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00489.tif	600	8.68697006655574E-7	5.62607820299501E-10	5.60159710482529E-13	7.36383843594011E-8	1.3545806841807E-9	3.71822641870332E-11	1.74080162651974E-14	1.12169921346933E-10	3012.877	Empty Cap	0.1069038	42	42	43	mask.edf	1	456.736	556.579	0.80169
46	1568.109	83.0999999999999	2.00000000004147E-6	8973.015959	490	491	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00490.tif	600	7.2802452579035E-7	5.32546056572379E-10	5.78703848585691E-13	7.37263490848586E-8	9.48706717809505E-10	2.67187466133824E-11	2.5231076111323E-14	9.61365716224879E-11	3012.877	Hexane Cap	0.09617711	42	42	43	mask.edf	1	456.736	556.579	0.80169
47	2475.704	73.0299999999999	-2.99999999995833E-6	8973.015959	492	493	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00492.tif	300	7.36670358803987E-7	5.34969468438538E-10	5.99876906976744E-13	7.3639850166113E-8	9.26386231995377E-10	2.20666292785396E-11	2.51876618819213E-14	9.45191026987224E-11	3012.877	214neu	0.1043762	42	45	43	mask.edf	1	456.736	556.579	0.80169
48	4410.998	53.2699999999999	-1.9999999999582E-6	8973.015959	496	497	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00496.tif	600	7.38429305E-7	5.65626416666666E-10	5.90505561666667E-13	7.37003566666667E-8	8.3982104102197E-10	3.70067110954651E-11	1.98225818755583E-14	8.48232369387719E-11	3012.877	207	0.09635023	42	45	43	mask.edf	1	456.736	556.579	0.80169
49	33.843	133	-1.9999999999582E-6	9999.991504	504	505	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00504.tif	600	5.33746981666667E-7	5.32907083333333E-10	6.09354096666667E-13	2.97697486666667E-8	8.50819621332438E-10	3.21750809953109E-11	2.31939449832739E-14	4.95736927874327E-11	3012.877	Empty	1	49	49	50	mask.edf	1	456.736	556.579	0.80169
50	638.754	123	4.16333634234434E-17	9999.991504	505	506	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00505.tif	300	5.20198563333333E-7	5.626601E-10	5.949074E-13	2.9681915E-8	6.31977190955914E-10	2.49561615435271E-11	2.08593202551046E-14	3.65856900630767E-11	3012.877	GC	0.0054	49	49	50	mask.edf	1	456.736	556.579	0.80169
51	943.651	113	4.16333634234434E-17	9999.991504	506	507	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00506.tif	10	4.32692909090909E-7	5.73891818181818E-10	5.51677E-13	2.96648818181818E-8	1.16447803367397E-10	1.98067219994536E-11	1.08253383873207E-14	1.37662499019743E-11	3012.877	AgBeh	0.02	49	49	50	mask.edf	1	456.736	556.579	0.80169
52	962.402	88.1599999999999	-9.99999999958499E-7	9999.991504	507	508	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00507.tif	600	4.56474742096506E-7	5.56234792013311E-10	5.66044321131448E-13	2.97489357737105E-8	5.80743235037337E-10	2.77908122227174E-11	2.19493883720795E-14	3.94787546423226E-11	3012.877	Empty Cap	0.1069038	49	49	50	mask.edf	1	456.736	556.579	0.80169
53	1566.441	83.0999999999999	4.16333634234434E-17	9999.991504	508	509	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00508.tif	600	3.98141088186356E-7	5.69678269550749E-10	5.51226767054908E-13	2.95278675540766E-8	6.04886493933828E-10	2.48625498156139E-11	2.53228116448188E-14	4.6296901575673E-11	3012.877	Hexane Cap	0.09617711	49	49	50	mask.edf	1	456.736	556.579	0.80169
54	2474.036	73.0299999999999	1.00000000004177E-6	9999.991504	510	511	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00510.tif	300	4.00368940199336E-7	5.39685083056478E-10	5.46645285714286E-13	2.95549880398671E-8	4.2571616884023E-10	2.54409951405812E-11	2.40607736080553E-14	3.39682251986366E-11	3012.877	214neu	0.1043762	49	52	50	mask.edf	1	456.736	556.579	0.80169
55	4409.262	53.2699999999999	-2.99999999995833E-6	9999.991504	514	515	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00514.tif	600	4.01292163333334E-7	5.88224183333333E-10	5.5863126E-13	2.95010221666667E-8	9.85751818529907E-10	2.72863159183081E-11	1.8996624997911E-14	7.35729272083256E-11	3012.877	207	0.09635023	49	52	50	mask.edf	1	456.736	556.579	0.80169
