# 223_TestPorod	Resonant
# q	I-Resonant
# nm-1	cm-1
1.016133888546195241e+00	2.784705263426214602e-04
1.032724668453220973e+00	2.320050068184798615e-04
1.049315448360246705e+00	2.133949365158929897e-04
1.065906228267272660e+00	1.325188701280406451e-04
1.082497008174298392e+00	7.580279379218755669e-05
1.099087788081324124e+00	1.215314421233070397e-04
1.115678567988350078e+00	8.112046134010547703e-05
1.132269347895375811e+00	8.464157772995784554e-05
1.148860127802401543e+00	6.781411471926011771e-05
1.165450907709427497e+00	6.729575662258672607e-05
1.182041687616453007e+00	4.849406750418677021e-05
1.198632467523478962e+00	1.182978056180256142e-04
1.215223247430504916e+00	7.387792949688344417e-05
1.231814027337530426e+00	2.270306725500740970e-05
1.248404807244556380e+00	1.450228262736887334e-05
1.264995587151582335e+00	-1.795314756134763773e-05
1.281586367058607845e+00	-5.009992206202711621e-05
1.298177146965633799e+00	4.476259488884261643e-05
1.314767926872659753e+00	6.559033030399045831e-05
1.331358706779685264e+00	1.560522636567695628e-05
1.347949486686711218e+00	5.981995128316636601e-05
1.364540266593737172e+00	1.086162087127274443e-04
1.381131046500762682e+00	8.671083835138068186e-05
1.397721826407788637e+00	4.841560111469498360e-05
1.414312606314814591e+00	2.493940739140380756e-05
1.430903386221840101e+00	-1.843538176254423417e-05
1.447494166128866055e+00	1.235653028461146497e-06
1.464084946035891566e+00	-9.770341138418789411e-06
1.480675725942917520e+00	-1.896689695515458066e-05
1.497266505849943474e+00	1.170398387574654619e-05
1.513857285756968984e+00	2.761261691421873426e-05
1.530448065663994939e+00	-2.306313652092208241e-05
1.547038845571020893e+00	6.320098563137154787e-06
1.563629625478046403e+00	1.432664853579832957e-06
1.580220405385072358e+00	-2.021800094486472942e-05
1.596811185292098312e+00	-3.751737631950286938e-05
1.613401965199123822e+00	-1.356961957286523983e-05
1.629992745106149776e+00	-6.985636399665363613e-05
1.646583525013175731e+00	-4.304877117453494627e-06
1.663174304920201241e+00	8.273188109957739099e-05
1.679765084827227195e+00	-3.506868407751785469e-05
1.696355864734253149e+00	3.002649074087223501e-05
1.712946644641278660e+00	5.587454791233826287e-06
1.729537424548304614e+00	-7.448434271617275295e-06
1.746128204455330124e+00	9.656055008105841875e-06
1.762718984362356078e+00	-5.343212902535067856e-05
1.779309764269382033e+00	-1.627402506351613987e-05
1.795900544176407543e+00	2.433235311321344364e-05
1.812491324083433497e+00	-2.524220207857225592e-05
1.829082103990459451e+00	5.712496160980943337e-06
1.845672883897484962e+00	5.759658653182958201e-06
1.862263663804510916e+00	-5.071363468315085554e-06
1.878854443711536870e+00	-5.993999323475654971e-05
1.895445223618562380e+00	-3.588226700274073101e-05
1.912036003525588335e+00	-3.282852592267099815e-05
1.928626783432614289e+00	-2.868677804153104625e-05
1.945217563339639799e+00	1.437454381669898672e-05
1.961808343246665753e+00	-1.054471901577315735e-05
1.978399123153691708e+00	-5.172980262556949445e-05
1.994989903060717218e+00	-1.404999561573799781e-05
2.011580682967743172e+00	1.095102867781621704e-06
2.028171462874769126e+00	3.626645600613668131e-05
2.044762242781794637e+00	4.794911639470618291e-06
2.061353022688820591e+00	1.833303409990897793e-05
2.077943802595846101e+00	2.528147507271293694e-05
2.094534582502872055e+00	-1.262233637342203667e-05
2.111125362409898010e+00	-3.877923802137983692e-05
2.127716142316923520e+00	-4.430228513870067270e-05
2.144306922223949474e+00	-3.276299799926100687e-05
2.160897702130974984e+00	-5.098068759973630717e-05
2.177488482038000939e+00	-5.206346632799930662e-05
2.194079261945026893e+00	-3.922405104976801920e-05
2.210670041852052403e+00	-2.091149321945335373e-05
2.227260821759078357e+00	-2.673406716020984634e-05
2.243851601666104312e+00	-2.753820917704366346e-05
2.260442381573129822e+00	-3.351985536511698166e-05
2.277033161480155776e+00	-8.520918995593439497e-05
2.293623941387181731e+00	-8.198204978518121517e-05
2.310214721294207241e+00	-2.770736294181348216e-05
2.326805501201233195e+00	-2.677489461579601925e-05
2.343396281108259149e+00	-5.771710636464899818e-05
2.359987061015284660e+00	-5.212759591026784476e-05
2.376577840922310614e+00	-1.205305814268750260e-05
2.393168620829336568e+00	-2.053702665380685740e-05
2.409759400736362078e+00	7.103277305889344335e-06
2.426350180643388033e+00	2.019818750013358894e-05
2.442940960550413543e+00	-7.627728174693530002e-06
2.459531740457439497e+00	-3.805758707502079750e-05
2.476122520364465451e+00	-5.966628530134593069e-05
2.492713300271490962e+00	-3.894160091957995037e-05
2.509304080178516916e+00	-4.273572192050746052e-05
2.525894860085542870e+00	-2.600181473967559095e-05
2.542485639992568380e+00	-2.142808853655621499e-05
2.559076419899594335e+00	-1.022705476681924551e-05
2.575667199806620289e+00	-1.720972832282387230e-05
2.592257979713645799e+00	-2.772374549363913968e-05
2.608848759620671753e+00	-1.193441726752945794e-05
2.625439539527697708e+00	-5.123331289226331644e-05
2.642030319434723218e+00	-1.025633323065720034e-04
2.658621099341749172e+00	-8.558587909251516026e-05
2.675211879248775126e+00	-1.616835350418479884e-05
2.691802659155800637e+00	6.525721056851918829e-07
2.708393439062826591e+00	1.567263186120337001e-06
2.724984218969852545e+00	-7.357114678984002757e-06
2.741574998876878055e+00	-1.243406190050918661e-05
2.758165778783904010e+00	-4.232856703446632931e-05
2.774756558690929520e+00	-2.596625441744581210e-05
2.791347338597955474e+00	-2.341801010752176510e-05
2.807938118504981428e+00	-3.351401645372701678e-05
2.824528898412006939e+00	-8.041644014601883152e-05
2.841119678319032893e+00	-3.164274051174152522e-05
2.857710458226058847e+00	4.781513917995077220e-07
2.874301238133084357e+00	-1.759750836869283265e-05
2.890892018040110312e+00	-4.896055059595152097e-05
2.907482797947136266e+00	-2.677371703593736568e-05
2.924073577854161776e+00	-1.823706765492266456e-05
2.940664357761187730e+00	-3.721103861194649195e-05
2.957255137668213685e+00	-2.716264913073680845e-05
2.973845917575239195e+00	-3.929877450539180259e-05
2.990436697482265149e+00	-4.118072288825551033e-05
3.007027477389291104e+00	1.366613628047326082e-05
3.023618257296316614e+00	-1.060301477902740183e-06
3.040209037203342568e+00	-7.122344369366879330e-05
3.056799817110368078e+00	-4.694384708740639839e-05
3.073390597017394033e+00	-3.685202778482198841e-05
3.089981376924419987e+00	-3.104762897971012197e-05
3.106572156831445497e+00	-1.642130299253537613e-05
3.123162936738471451e+00	-5.840955730052839386e-05
3.139753716645497406e+00	-2.803971551685479450e-05
3.156344496552522916e+00	-7.076001276780766029e-07
3.172935276459548870e+00	-6.450578796375355144e-05
3.189526056366574824e+00	-1.131741033478238978e-05
3.206116836273600335e+00	-1.693173886624352556e-05
3.222707616180626289e+00	-5.690995563861084034e-05
3.239298396087652243e+00	-4.669971732962532033e-05
3.255889175994677753e+00	-3.432135559545006388e-05
3.272479955901703708e+00	3.865722571114041731e-05
3.289070735808729662e+00	1.783730300966551431e-05
3.305661515715755172e+00	-3.271113892760506905e-05
3.322252295622781126e+00	-3.055260789188549191e-05
3.338843075529806637e+00	-6.442305702102069358e-05
3.355433855436832591e+00	-5.632066392875323228e-05
3.372024635343858545e+00	-5.408851708835549286e-05
3.388615415250884055e+00	-5.317086433414977900e-05
3.405206195157910010e+00	-3.730502345882443117e-05
3.421796975064935964e+00	-3.290969458238354522e-05
3.438387754971961474e+00	-5.318984241837552415e-05
3.454978534878987428e+00	-3.533206959517621335e-05
3.471569314786013383e+00	-7.175559924591416803e-05
3.488160094693038893e+00	-1.135606212335758420e-07
3.504750874600064847e+00	-1.590208044344196492e-05
3.521341654507090801e+00	-4.311266078486348889e-05
3.537932434414116312e+00	-6.210142891704803134e-05
3.554523214321142266e+00	-7.265282772565712110e-05
3.571113994228168220e+00	-4.202837457778487113e-05
3.587704774135193730e+00	-8.109577718778862142e-05
3.604295554042219685e+00	-4.400259800154313717e-05
3.620886333949245639e+00	-1.348948854086954001e-05
3.637477113856271149e+00	-2.568184330697803472e-05
3.654067893763297104e+00	-3.782061071047596490e-05
3.670658673670322614e+00	-2.291407043623068141e-05
3.687249453577348568e+00	-4.276405344502927835e-05
3.703840233484374522e+00	-6.037237967142491187e-05
3.720431013391400032e+00	-4.194113499809145831e-05
3.737021793298425987e+00	-7.616428618037422303e-05
3.753612573205451941e+00	-3.695916672804063104e-05
3.770203353112477451e+00	-2.196736213668964218e-05
3.786794133019503406e+00	-2.241180573073944506e-05
3.803384912926529360e+00	-3.626537045573170282e-05
3.819975692833554870e+00	-5.014861608285884324e-05
3.836566472740580824e+00	-5.651692422173585116e-05
3.853157252647606779e+00	-3.624764991084741583e-05
3.869748032554632289e+00	-5.749004599001136665e-05
3.886338812461658243e+00	-3.007667450105594832e-05
3.902929592368684197e+00	-1.023964920544820225e-05
3.919520372275709708e+00	-1.393949211909968732e-05
3.936111152182735662e+00	-4.761209070487015311e-05
3.952701932089761172e+00	-4.359006598655676206e-05
3.969292711996787126e+00	-2.215755606200532478e-05
3.985883491903813081e+00	-1.830054463190731984e-05
4.002474271810839035e+00	-2.748947517890297729e-05
4.019065051717864989e+00	-1.829770028114074788e-05
4.035655831624890943e+00	-2.143675208777450389e-05
4.052246611531916010e+00	-2.701633170649992438e-05
4.068837391438941964e+00	-4.024538798866611619e-05
4.085428171345967918e+00	-2.333695438002869878e-05
4.102018951252993872e+00	-2.407195453246559867e-05
4.118609731160019827e+00	-1.021553118043626844e-05
4.135200511067045781e+00	-3.067325715853805789e-05
4.151791290974070847e+00	-3.190375579091378353e-05
4.168382070881096801e+00	-2.172032980312380998e-06
4.184972850788122756e+00	-4.223223652036745115e-05
4.201563630695148710e+00	-4.790002652881545232e-05
4.218154410602174664e+00	-4.580525683457984141e-05
4.234745190509200619e+00	-4.711414262198186832e-05
4.251335970416226573e+00	-4.918943463606049955e-05
4.267926750323251639e+00	-2.520980381513475234e-05
4.284517530230277593e+00	-4.077247144713190503e-05
4.301108310137303548e+00	-9.238065117500776147e-06
4.317699090044329502e+00	1.397965571083889192e-05
4.334289869951355456e+00	-1.778863086783966088e-05
4.350880649858381410e+00	-5.343613066032861376e-05
4.367471429765406477e+00	-3.935062986281182424e-05
4.384062209672432431e+00	-3.281726115842401617e-05
4.400652989579458385e+00	-6.470370383452483552e-05
4.417243769486484339e+00	-8.866991105337515739e-05
4.433834549393510294e+00	-8.302849042191684070e-05
4.450425329300535360e+00	-2.861150828185332414e-05
4.467016109207561314e+00	-9.210310089387967563e-06
4.483606889114587268e+00	-1.273499689895423726e-05
4.500197669021613223e+00	-4.316144927089291081e-05
4.516788448928639177e+00	-7.877729035295430731e-05
4.533379228835665131e+00	-3.726792023659135643e-05
4.549970008742690197e+00	-4.616572420035021732e-06
4.566560788649716152e+00	-2.396265209141346144e-05
4.583151568556742106e+00	-1.894985506115396260e-05
4.599742348463768060e+00	-3.977198145713797540e-05
4.616333128370794014e+00	-7.345695629286964890e-05
4.632923908277819969e+00	-5.842732831076744238e-05
4.649514688184845035e+00	-6.766168922302903297e-05
4.666105468091870989e+00	-2.631176557333838941e-05
4.682696247998896943e+00	-4.400401093608121084e-05
4.699287027905922898e+00	-6.862805148075197428e-05
4.715877807812948852e+00	-2.314626247643398457e-05
4.732468587719973918e+00	-3.036298174877483010e-05
4.749059367626999872e+00	-3.509424572431370590e-05
4.765650147534025827e+00	-3.137503043100907537e-05
4.782240927441051781e+00	-6.175933800220431247e-05
4.798831707348077735e+00	-4.366803110475367671e-05
4.815422487255103690e+00	-6.319041799664032162e-05
4.832013267162128756e+00	-8.026959214693473029e-05
4.848604047069154710e+00	-4.476642558895746547e-05
4.865194826976180664e+00	-5.751997287041870862e-05
4.881785606883206619e+00	-4.592865435470454738e-05
4.898376386790232573e+00	-4.492893638331183918e-05
4.914967166697258527e+00	-6.639984006131413011e-05
4.931557946604283593e+00	-3.135319909718928597e-05
4.948148726511309548e+00	-2.367135214682928581e-05
4.964739506418335502e+00	-4.281275108545212987e-05
4.981330286325361456e+00	-4.547958393517047022e-05
4.997921066232387410e+00	-7.368051450892571137e-05
5.014511846139412476e+00	-4.482493961224857893e-05
5.031102626046438431e+00	-3.579329335329856294e-05
5.047693405953464385e+00	-4.492544061832794399e-05
5.064284185860490339e+00	-3.045466515037972994e-06
5.080874965767516294e+00	3.733878421835138398e-05
5.097465745674542248e+00	-4.104814261801902211e-05
5.114056525581567314e+00	-1.133967463110755033e-04
5.130647305488593268e+00	-8.234937537454644924e-05
5.147238085395619223e+00	-5.302137844256841988e-05
5.163828865302645177e+00	-1.106864118018453638e-05
5.180419645209671131e+00	-8.903058020056492643e-05
5.197010425116697085e+00	-9.983784896514635149e-05
5.213601205023722152e+00	-4.416182313656040427e-05
5.230191984930748106e+00	-3.920403819754124619e-05
5.246782764837774060e+00	1.971090881364940335e-05
5.263373544744800014e+00	-1.610765081565131661e-05
5.279964324651825969e+00	-7.090332387317015345e-05
5.296555104558851923e+00	-5.381880111715645054e-05
5.313145884465876989e+00	-4.585927718333245511e-05
5.329736664372902943e+00	-2.587336350299595093e-05
5.346327444279928898e+00	-7.517434144472951428e-06
5.362918224186954852e+00	1.850710398118962627e-05
5.379509004093980806e+00	-4.451156579511692923e-05
5.396099784001005872e+00	-3.069476869641687104e-05
5.412690563908031827e+00	-6.812005485774678178e-05
5.429281343815057781e+00	-5.883714723825151114e-05
5.445872123722083735e+00	6.920924186565746383e-06
5.462462903629109690e+00	-3.064214052579607335e-05
5.479053683536135644e+00	-4.362868525462402998e-05
5.495644463443160710e+00	-1.277840298595504452e-05
5.512235243350186664e+00	-5.445695913981063322e-05
5.528826023257212618e+00	-7.696561697859900819e-05
5.545416803164238573e+00	-1.865602420309165786e-05
5.562007583071264527e+00	-1.927159773343798760e-05
5.578598362978290481e+00	-6.788727600356215034e-05
5.595189142885315547e+00	-4.995559836727914523e-05
5.611779922792341502e+00	-3.329521890943270087e-05
5.628370702699367456e+00	-5.062233896601217771e-05
5.644961482606393410e+00	-5.653283174523169620e-05
5.661552262513419365e+00	-2.115648563779699712e-05
5.678143042420444431e+00	-8.048458509500522535e-05
5.694733822327470385e+00	-7.021859656795701897e-05
5.711324602234496339e+00	2.450769416647424550e-05
5.727915382141522294e+00	-8.597961105442724315e-05
5.744506162048548248e+00	-1.269244208316414730e-04
5.761096941955574202e+00	-8.718601626451856945e-05
5.777687721862599268e+00	-5.145641906276418202e-05
5.794278501769625223e+00	-8.284870313606475700e-05
5.810869281676651177e+00	-7.013609082005096366e-05
5.827460061583677131e+00	-1.030965751835088713e-04
5.844050841490703085e+00	-1.090447435843069701e-04
5.860641621397729040e+00	-5.110749626195065868e-05
5.877232401304754106e+00	-7.540943183448629698e-05
5.893823181211780060e+00	-8.450238599325177755e-05
5.910413961118806014e+00	-7.442259301529169802e-05
5.927004741025831969e+00	-6.030206028571756619e-05
5.943595520932857923e+00	-2.095198314174654777e-05
5.960186300839882989e+00	-2.311890372715021401e-05
5.976777080746908943e+00	-8.652212322189427264e-05
5.993367860653934898e+00	-7.683629437608079744e-05
6.009958640560960852e+00	7.019305024796842309e-06
6.026549420467986806e+00	1.418902860107352828e-06
6.043140200375012761e+00	5.424382773350245603e-05
6.059730980282037827e+00	-7.008766294418150653e-05
6.076321760189063781e+00	-4.482307059487784481e-05
6.092912540096089735e+00	1.111249994444065843e-05
6.109503320003115689e+00	-3.457834623048153396e-05
6.126094099910141644e+00	-7.718005713856970339e-05
6.142684879817167598e+00	-1.016201499661911371e-04
6.159275659724192664e+00	-1.440956829550528982e-04
6.175866439631218618e+00	-2.735459569955026840e-04
6.192457219538244573e+00	-1.611024007849780576e-04
6.209047999445270527e+00	-2.177885615258067376e-04
6.225638779352296481e+00	-2.334043524723992393e-04
6.242229559259321547e+00	-3.017461366753622517e-04
6.258820339166347502e+00	-4.070129594868257647e-04
6.275411119073373456e+00	-2.859428447520648699e-04
6.292001898980399410e+00	-2.767182803585165290e-04
6.308592678887425365e+00	1.883385515984580157e-04
6.325183458794451319e+00	3.837088848056139962e-04
6.341774238701476385e+00	4.050328073347566043e-04
6.358365018608502339e+00	2.701570132406775791e-04
6.374955798515528294e+00	-1.814871965634002736e-04
6.391546578422554248e+00	-1.848912845765467508e-05
6.408137358329580202e+00	1.005403835674075413e-04
6.424728138236606156e+00	1.590331327616917160e-04
6.441318918143631223e+00	-6.296496376423184782e-05
6.457909698050657177e+00	-1.619473938794804499e-05
6.474500477957683131e+00	1.836042270168707687e-04
6.491091257864709085e+00	2.667027446928085669e-04
6.507682037771735040e+00	3.259114182699117250e-04
6.524272817678760106e+00	-1.921450742465819229e-05
6.540863597585786060e+00	-6.383470395502756985e-05
6.557454377492812014e+00	7.070959947851916997e-05
6.574045157399837969e+00	-7.656862038604572024e-05
6.590635937306863923e+00	1.017856678728546043e-05
6.607226717213889877e+00	-7.681929998636713843e-05
6.623817497120914943e+00	2.251392467403845129e-04
6.640408277027940898e+00	2.688425732943250292e-04
6.656999056934966852e+00	1.010329779481156808e-04
6.673589836841992806e+00	-7.367607410429510557e-05
6.690180616749018760e+00	-1.933283666994242060e-04
6.706771396656044715e+00	2.219347891391667659e-04
6.723362176563069781e+00	-2.351578099678107228e-05
6.739952956470095735e+00	-3.943544655229677480e-04
6.756543736377121689e+00	-1.306799835947937210e-04
6.773134516284147644e+00	5.966390549682656886e-05
